crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words,hour,month,year,day_of_week,severity,road_user_type
2285,2018-05-14 08:52:00,2018-05-14,-1.3157665,36.8138205,1,0,0,0,0,8,5,2018,Monday,Non-Fatal,Other
2286,2018-05-14 11:42:00,2018-05-14,-1.299963,36.781833,1,0,1,0,0,11,5,2018,Monday,Non-Fatal,Pedestrian
2287,2018-05-14 18:41:00,2018-05-14,-1.356921,36.761957,1,0,0,1,0,18,5,2018,Monday,Non-Fatal,Matatu
2288,2018-05-15 16:11:00,2018-05-15,-1.364719,36.911405,1,0,0,0,0,16,5,2018,Tuesday,Non-Fatal,Other
2289,2018-05-15 20:50:00,2018-05-15,-1.117856,37.008992,1,0,0,0,0,20,5,2018,Tuesday,Non-Fatal,Other
2290,2018-05-16 11:21:00,2018-05-16,-1.334893,36.7796745,1,0,0,0,0,11,5,2018,Wednesday,Non-Fatal,Other
2291,2018-05-16 12:58:00,2018-05-16,-1.170503,36.707835,1,0,0,0,0,12,5,2018,Wednesday,Non-Fatal,Other
2292,2018-05-16 13:42:00,2018-05-16,-1.298538,36.886425,1,0,0,0,0,13,5,2018,Wednesday,Non-Fatal,Other
2293,2018-05-16 15:10:00,2018-05-16,-1.275658,36.8230065,1,0,0,0,0,15,5,2018,Wednesday,Non-Fatal,Other
2294,2018-05-16 15:11:00,2018-05-16,-1.3230235,36.8999025,1,0,0,0,0,15,5,2018,Wednesday,Non-Fatal,Other
2295,2018-05-16 18:19:00,2018-05-16,-1.220197,36.8891455,1,0,0,0,0,18,5,2018,Wednesday,Non-Fatal,Other
2296,2018-05-17 06:47:00,2018-05-17,-1.298538,36.886425,1,0,0,0,0,6,5,2018,Thursday,Non-Fatal,Other
2297,2018-05-17 07:04:00,2018-05-17,-1.393512,36.764927,1,0,0,1,0,7,5,2018,Thursday,Non-Fatal,Matatu
2298,2018-05-17 07:28:00,2018-05-17,-1.258084,36.701765,1,0,0,0,0,7,5,2018,Thursday,Non-Fatal,Other
2299,2018-05-17 12:04:00,2018-05-17,-1.2594795,36.7766165,1,0,0,0,0,12,5,2018,Thursday,Non-Fatal,Other
2300,2018-05-17 21:41:00,2018-05-17,-1.259688,36.767516,1,0,0,0,0,21,5,2018,Thursday,Non-Fatal,Other
2301,2018-05-17 21:48:00,2018-05-17,-1.483805,37.048448,1,0,0,0,0,21,5,2018,Thursday,Non-Fatal,Other
2302,2018-05-17 23:44:00,2018-05-17,-1.241273,36.813523,1,0,0,0,0,23,5,2018,Thursday,Non-Fatal,Other
2303,2018-05-18 06:18:00,2018-05-18,-0.4330345,35.972662,1,0,0,0,0,6,5,2018,Friday,Non-Fatal,Other
2304,2018-05-18 06:28:00,2018-05-18,-1.26403,36.7542435,1,0,0,0,0,6,5,2018,Friday,Non-Fatal,Other
2305,2018-05-18 08:26:00,2018-05-18,-1.326761,36.8455975,1,0,0,0,0,8,5,2018,Friday,Non-Fatal,Other
2306,2018-05-18 17:55:00,2018-05-18,-1.286123,36.826727,1,0,0,0,0,17,5,2018,Friday,Non-Fatal,Other
2307,2018-05-18 19:33:00,2018-05-18,-1.125042,37.002965,1,0,0,0,0,19,5,2018,Friday,Non-Fatal,Other
2308,2018-05-18 20:37:00,2018-05-18,-1.181747,36.937396,1,0,0,0,0,20,5,2018,Friday,Non-Fatal,Other
2309,2018-05-18 20:43:00,2018-05-18,-1.293221,36.943775,1,1,0,0,1,20,5,2018,Friday,Fatal,Motorcycle
2310,2018-05-18 22:04:00,2018-05-18,-1.268505,36.820928,1,0,0,1,0,22,5,2018,Friday,Non-Fatal,Matatu
2311,2018-05-19 01:00:00,2018-05-19,-1.2592245,36.789415,1,0,0,0,0,1,5,2018,Saturday,Non-Fatal,Other
2312,2018-05-19 07:33:00,2018-05-19,-1.266046,36.83483,1,0,0,0,0,7,5,2018,Saturday,Non-Fatal,Other
2313,2018-05-19 09:00:00,2018-05-19,-1.317817,36.835042,1,0,0,0,0,9,5,2018,Saturday,Non-Fatal,Other
2314,2018-05-19 10:54:00,2018-05-19,-1.304878,36.8263635,1,0,0,0,0,10,5,2018,Saturday,Non-Fatal,Other
2315,2018-05-19 11:29:00,2018-05-19,-1.099692,37.023466,1,0,0,0,0,11,5,2018,Saturday,Non-Fatal,Other
2316,2018-05-19 13:56:00,2018-05-19,-1.254829,36.6926665,1,0,0,0,0,13,5,2018,Saturday,Non-Fatal,Other
2317,2018-05-19 17:25:00,2018-05-19,-1.307425,36.889886,1,0,0,0,0,17,5,2018,Saturday,Non-Fatal,Other
2318,2018-05-20 00:21:00,2018-05-20,-1.352301,36.762878,1,0,0,0,0,0,5,2018,Sunday,Non-Fatal,Other
2319,2018-05-20 00:22:00,2018-05-20,-1.365748,36.7666595,1,0,0,0,0,0,5,2018,Sunday,Non-Fatal,Other
2320,2018-05-20 04:58:00,2018-05-20,-1.299682,36.7872335,1,1,0,0,0,4,5,2018,Sunday,Fatal,Other
2321,2018-05-20 10:13:00,2018-05-20,-4.0306665,39.6399445,1,0,0,0,0,10,5,2018,Sunday,Non-Fatal,Other
2322,2018-05-20 23:41:00,2018-05-20,-1.282115,36.815266,1,0,0,0,0,23,5,2018,Sunday,Non-Fatal,Other
2323,2018-05-21 06:36:00,2018-05-21,-1.298863,36.8927995,1,0,0,0,0,6,5,2018,Monday,Non-Fatal,Other
2324,2018-05-21 07:19:00,2018-05-21,-1.2810975,36.822497,1,0,0,0,0,7,5,2018,Monday,Non-Fatal,Other
2325,2018-05-21 07:34:00,2018-05-21,-1.2696,36.806995,1,0,0,0,0,7,5,2018,Monday,Non-Fatal,Other
2326,2018-05-21 12:48:00,2018-05-21,-1.211085,36.874236,1,0,0,0,0,12,5,2018,Monday,Non-Fatal,Other
2327,2018-05-21 19:47:00,2018-05-21,-1.221144,36.89023,1,0,0,0,0,19,5,2018,Monday,Non-Fatal,Other
2328,2018-05-21 21:39:00,2018-05-21,-1.196024,36.925287,1,0,0,0,0,21,5,2018,Monday,Non-Fatal,Other
2329,2018-05-21 21:40:00,2018-05-21,-1.2040309,36.9168058,1,0,0,0,0,21,5,2018,Monday,Non-Fatal,Other
2330,2018-05-22 06:42:00,2018-05-22,-1.35951,36.907839,1,0,1,0,0,6,5,2018,Tuesday,Non-Fatal,Pedestrian
2331,2018-05-22 07:08:00,2018-05-22,-1.2658575,36.802406,1,0,0,0,0,7,5,2018,Tuesday,Non-Fatal,Other
2332,2018-05-22 07:12:00,2018-05-22,-1.2106075,36.789571,1,0,0,0,0,7,5,2018,Tuesday,Non-Fatal,Other
2333,2018-05-22 09:52:00,2018-05-22,-1.2996565,36.787266,1,0,0,0,0,9,5,2018,Tuesday,Non-Fatal,Other
2334,2018-05-22 12:37:00,2018-05-22,-1.290739,36.947409,1,0,0,0,0,12,5,2018,Tuesday,Non-Fatal,Other
2335,2018-05-22 15:04:00,2018-05-22,-1.2622625,36.8789525,1,0,0,0,0,15,5,2018,Tuesday,Non-Fatal,Other
2336,2018-05-22 19:04:00,2018-05-22,-1.309716,36.805007,1,0,0,0,1,19,5,2018,Tuesday,Non-Fatal,Motorcycle
2337,2018-05-22 21:27:00,2018-05-22,-1.316739,36.833961,1,0,0,0,0,21,5,2018,Tuesday,Non-Fatal,Other
2338,2018-05-22 23:20:00,2018-05-22,-1.2976315,36.8696935,1,0,0,0,0,23,5,2018,Tuesday,Non-Fatal,Other
2339,2018-05-23 06:26:00,2018-05-23,-1.260647,36.841915,1,0,0,0,0,6,5,2018,Wednesday,Non-Fatal,Other
2340,2018-05-23 07:12:00,2018-05-23,-1.42741,36.95951,1,0,0,0,0,7,5,2018,Wednesday,Non-Fatal,Other
2341,2018-05-23 07:16:00,2018-05-23,-1.410445,36.948864,1,0,0,0,0,7,5,2018,Wednesday,Non-Fatal,Other
2342,2018-05-23 07:25:00,2018-05-23,-1.419949,36.954017,1,0,0,0,0,7,5,2018,Wednesday,Non-Fatal,Other
2343,2018-05-23 14:35:00,2018-05-23,-1.170503,36.707835,1,0,0,0,0,14,5,2018,Wednesday,Non-Fatal,Other
2344,2018-05-23 15:07:00,2018-05-23,-1.3003837,36.7690742,1,0,0,0,0,15,5,2018,Wednesday,Non-Fatal,Other
2345,2018-05-23 16:16:00,2018-05-23,-1.3520385,36.762872,1,0,0,0,0,16,5,2018,Wednesday,Non-Fatal,Other
2346,2018-05-23 17:28:00,2018-05-23,-1.328492,36.881012,1,0,0,0,0,17,5,2018,Wednesday,Non-Fatal,Other
2347,2018-05-23 18:11:00,2018-05-23,-1.2807625,36.8219925,1,0,0,0,0,18,5,2018,Wednesday,Non-Fatal,Other
2348,2018-05-23 20:25:00,2018-05-23,-1.331418,36.88816455,1,0,0,0,0,20,5,2018,Wednesday,Non-Fatal,Other
2349,2018-05-24 06:16:00,2018-05-24,-1.29748,36.885739,1,0,0,0,0,6,5,2018,Thursday,Non-Fatal,Other
2350,2018-05-24 12:26:00,2018-05-24,-1.2654405,36.802761,1,0,1,0,0,12,5,2018,Thursday,Non-Fatal,Pedestrian
2351,2018-05-24 13:38:00,2018-05-24,-1.284668,36.8250785,1,0,0,0,0,13,5,2018,Thursday,Non-Fatal,Other
2352,2018-05-24 17:31:00,2018-05-24,-1.269872,36.836251,1,0,0,0,0,17,5,2018,Thursday,Non-Fatal,Other
2353,2018-05-24 18:25:00,2018-05-24,-1.255121,36.856045,1,0,0,0,0,18,5,2018,Thursday,Non-Fatal,Other
2354,2018-05-24 18:49:00,2018-05-24,-1.2341045,36.873421,1,0,0,0,0,18,5,2018,Thursday,Non-Fatal,Other
2355,2018-05-24 19:28:00,2018-05-24,-1.262843,36.764477,1,0,0,0,0,19,5,2018,Thursday,Non-Fatal,Other
2356,2018-05-25 06:02:00,2018-05-25,-1.352205,36.762873,1,0,0,0,0,6,5,2018,Friday,Non-Fatal,Other
2357,2018-05-25 06:32:00,2018-05-25,-1.2918355,36.805642,1,0,0,0,0,6,5,2018,Friday,Non-Fatal,Other
2358,2018-05-25 08:33:00,2018-05-25,-1.260786,36.716693,1,0,0,0,0,8,5,2018,Friday,Non-Fatal,Other
2359,2018-05-25 08:41:00,2018-05-25,-1.0681025,37.050875,1,0,0,0,0,8,5,2018,Friday,Non-Fatal,Other
2360,2018-05-25 11:16:00,2018-05-25,-1.2551185,36.856014,1,0,0,0,0,11,5,2018,Friday,Non-Fatal,Other
2361,2018-06-08 05:26:00,2018-06-08,-1.528807,37.1267235,4,0,0,1,0,5,6,2018,Friday,Non-Fatal,Matatu
2362,2018-06-15 13:30:00,2018-06-15,-1.29236975,36.84304025,2,0,0,0,0,13,6,2018,Friday,Non-Fatal,Other
2363,2018-07-04 07:19:00,2018-07-04,-2.079735,37.4729565,3,1,0,0,0,7,7,2018,Wednesday,Fatal,Other
2364,2018-05-27 17:48:00,2018-05-27,-1.264186,36.731611,3,0,0,0,0,17,5,2018,Sunday,Non-Fatal,Other
2365,2018-05-28 19:35:00,2018-05-28,-1.2641145,36.811623,2,0,0,0,0,19,5,2018,Monday,Non-Fatal,Other
2366,2018-05-31 09:05:00,2018-05-31,-1.314641,36.8942375,2,0,1,0,0,9,5,2018,Thursday,Non-Fatal,Pedestrian
2367,2018-05-31 20:11:00,2018-05-31,-1.131297,36.982169,3,0,0,1,0,20,5,2018,Thursday,Non-Fatal,Matatu
2368,2018-05-31 21:16:00,2018-05-31,-1.12957395,36.98866,4,0,0,0,0,21,5,2018,Thursday,Non-Fatal,Other
2369,2018-06-01 10:45:00,2018-06-01,-1.2601895,36.770802,2,0,0,0,0,10,6,2018,Friday,Non-Fatal,Other
2370,2018-06-02 08:50:00,2018-06-02,-1.3227795,36.8990905,4,0,0,1,0,8,6,2018,Saturday,Non-Fatal,Matatu
2371,2018-06-02 10:47:00,2018-06-02,-1.296297,36.774477,2,0,0,0,0,10,6,2018,Saturday,Non-Fatal,Other
2372,2018-06-03 18:07:00,2018-06-03,-1.26084225,36.79574475,2,0,0,1,0,18,6,2018,Sunday,Non-Fatal,Matatu
2373,2018-06-05 11:33:00,2018-06-05,-1.164525345,36.95722745,3,0,0,0,0,11,6,2018,Tuesday,Non-Fatal,Other
2374,2018-06-06 08:26:00,2018-06-06,-1.3384985,36.7699315,2,0,0,0,0,8,6,2018,Wednesday,Non-Fatal,Other
2375,2018-06-07 21:49:00,2018-06-07,-1.316698,36.8339595,2,0,0,0,0,21,6,2018,Thursday,Non-Fatal,Other
2376,2018-06-10 13:46:00,2018-06-10,-1.124903,37.003405,2,0,0,0,0,13,6,2018,Sunday,Non-Fatal,Other
2377,2018-06-10 13:49:00,2018-06-10,-1.12955795,36.98887425,8,0,0,0,0,13,6,2018,Sunday,Non-Fatal,Other
2378,2018-06-12 07:15:00,2018-06-12,-1.298511,36.762132,2,0,0,0,0,7,6,2018,Tuesday,Non-Fatal,Other
2379,2018-06-12 07:20:00,2018-06-12,-1.26307275,36.80231575,2,0,0,0,0,7,6,2018,Tuesday,Non-Fatal,Other
2380,2018-06-12 08:01:00,2018-06-12,-1.195495,36.9246875,2,0,0,1,0,8,6,2018,Tuesday,Non-Fatal,Matatu
2381,2018-06-13 07:27:00,2018-06-13,-1.2646,36.738673,2,0,0,0,0,7,6,2018,Wednesday,Non-Fatal,Other
2382,2018-06-13 10:31:00,2018-06-13,-2.014975,37.372785,4,1,0,0,0,10,6,2018,Wednesday,Fatal,Other
2383,2018-06-13 17:50:00,2018-06-13,-1.129642,36.988713,4,0,0,0,0,17,6,2018,Wednesday,Non-Fatal,Other
2384,2018-06-13 19:41:00,2018-06-13,-1.266839,36.834049,3,0,0,0,0,19,6,2018,Wednesday,Non-Fatal,Other
2385,2018-06-14 08:05:00,2018-06-14,-1.291594455,36.8222174,4,0,0,1,0,8,6,2018,Thursday,Non-Fatal,Matatu
2386,2018-06-14 21:34:00,2018-06-14,-1.25692025,36.85478325,2,0,0,0,1,21,6,2018,Thursday,Non-Fatal,Motorcycle
2387,2018-06-16 18:27:00,2018-06-16,-1.32948575,36.87121875,2,0,0,0,0,18,6,2018,Saturday,Non-Fatal,Other
2388,2018-06-21 10:00:00,2018-06-21,-1.3596845,36.907341,2,0,0,0,0,10,6,2018,Thursday,Non-Fatal,Other
2389,2018-06-22 05:47:00,2018-06-22,-1.344114,36.902572,3,0,0,0,1,5,6,2018,Friday,Non-Fatal,Motorcycle
2390,2018-06-25 09:50:00,2018-06-25,-1.2981625,36.8018855,2,1,0,0,0,9,6,2018,Monday,Fatal,Other
2391,2018-06-26 06:15:00,2018-06-26,-1.204517,36.916251,2,0,0,0,0,6,6,2018,Tuesday,Non-Fatal,Other
2392,2018-06-26 08:04:00,2018-06-26,-1.3302695,36.889576,2,0,0,0,0,8,6,2018,Tuesday,Non-Fatal,Other
2393,2018-06-27 06:31:00,2018-06-27,-1.2700295,36.8268965,3,0,0,0,0,6,6,2018,Wednesday,Non-Fatal,Other
2394,2018-06-27 16:38:00,2018-06-27,-1.284868,36.820474,2,0,0,0,0,16,6,2018,Wednesday,Non-Fatal,Other
2395,2018-06-30 07:20:00,2018-06-30,-1.20462382,36.91617059,15,0,0,0,0,7,6,2018,Saturday,Non-Fatal,Other
2396,2018-06-30 07:52:00,2018-06-30,-1.211147691,36.90657324,4,0,0,0,0,7,6,2018,Saturday,Non-Fatal,Other
2397,2018-07-01 19:07:00,2018-07-01,-1.2319215,36.878174,3,0,0,0,0,19,7,2018,Sunday,Non-Fatal,Other
2398,2018-07-03 06:25:00,2018-07-03,-1.3432145,36.7666795,2,0,0,1,0,6,7,2018,Tuesday,Non-Fatal,Matatu
2399,2018-07-04 07:26:00,2018-07-04,-2.019608,37.377723,2,1,0,0,0,7,7,2018,Wednesday,Fatal,Other
2400,2018-07-05 07:46:00,2018-07-05,-1.26414054,36.75601916,4,0,0,0,0,7,7,2018,Thursday,Non-Fatal,Other
2401,2018-07-06 07:32:00,2018-07-06,-1.325388597,36.84872686,7,1,1,0,0,7,7,2018,Friday,Fatal,Pedestrian
2402,2018-07-07 15:28:00,2018-07-07,-1.4089685,36.9476855,3,0,0,1,0,15,7,2018,Saturday,Non-Fatal,Matatu
2403,2018-07-07 16:00:00,2018-07-07,-1.320155,36.8395355,3,0,1,0,0,16,7,2018,Saturday,Non-Fatal,Pedestrian
2404,2018-07-08 09:57:00,2018-07-08,-1.3208305,36.8084,2,0,0,0,0,9,7,2018,Sunday,Non-Fatal,Other
2405,2018-07-09 11:23:00,2018-07-09,-1.143242,36.9664115,2,0,0,0,0,11,7,2018,Monday,Non-Fatal,Other
2406,2018-07-10 07:25:00,2018-07-10,-1.240019903,36.67550564,12,1,0,1,0,7,7,2018,Tuesday,Fatal,Matatu
2407,2018-07-10 08:16:00,2018-07-10,-1.227806,36.66455,2,0,0,0,0,8,7,2018,Tuesday,Non-Fatal,Other
2408,2018-07-11 06:07:00,2018-07-11,-1.346106243,36.90258728,10,0,0,0,0,6,7,2018,Wednesday,Non-Fatal,Other
2409,2018-07-13 17:24:00,2018-07-13,-1.25628572,36.85527114,2,0,0,0,0,17,7,2018,Friday,Non-Fatal,Other
2410,2018-07-14 07:58:00,2018-07-14,-1.2737405,36.813137,2,0,0,0,0,7,7,2018,Saturday,Non-Fatal,Other
2411,2018-07-15 11:33:00,2018-07-15,-1.050403,37.058077,3,0,0,1,0,11,7,2018,Sunday,Non-Fatal,Matatu
2412,2018-07-16 08:10:00,2018-07-16,-1.325446,36.848511,2,0,0,0,0,8,7,2018,Monday,Non-Fatal,Other
2413,2018-07-17 06:25:00,2018-07-17,-1.26051814,36.84258859,2,0,0,0,0,6,7,2018,Tuesday,Non-Fatal,Other
2414,2018-07-17 11:04:00,2018-07-17,-1.3236809,36.8443572,2,0,0,0,0,11,7,2018,Tuesday,Non-Fatal,Other
2415,2018-07-18 18:09:00,2018-07-18,-1.182253335,36.93728017,2,0,0,0,1,18,7,2018,Wednesday,Non-Fatal,Motorcycle
2416,2018-07-19 09:11:00,2018-07-19,-1.28089129,36.81678868,3,0,0,0,1,9,7,2018,Thursday,Non-Fatal,Motorcycle
2417,2018-07-19 13:26:00,2018-07-19,-1.27013784,36.8071035,4,0,0,0,0,13,7,2018,Thursday,Non-Fatal,Other
2418,2018-07-19 17:44:00,2018-07-19,-1.273351,36.813615,2,0,0,0,0,17,7,2018,Thursday,Non-Fatal,Other
2419,2018-07-20 06:15:00,2018-07-20,-1.2310229,36.8783239,3,0,0,0,0,6,7,2018,Friday,Non-Fatal,Other
2420,2018-07-20 12:24:00,2018-07-20,-1.260259925,36.77113503,3,0,0,0,0,12,7,2018,Friday,Non-Fatal,Other
2421,2018-07-21 14:58:00,2018-07-21,-1.25628572,36.85527114,2,0,0,0,0,14,7,2018,Saturday,Non-Fatal,Other
2422,2018-07-24 13:05:00,2018-07-24,-1.330512853,36.86594675,49,1,0,0,0,13,7,2018,Tuesday,Fatal,Other
2423,2018-07-24 13:24:00,2018-07-24,-1.329132,36.877385,4,0,0,0,0,13,7,2018,Tuesday,Non-Fatal,Other
2424,2018-07-24 15:25:00,2018-07-24,-1.328961,36.883844,2,0,0,0,0,15,7,2018,Tuesday,Non-Fatal,Other
2425,2018-07-24 19:28:00,2018-07-24,-1.2563527,36.8552737,2,0,0,0,1,19,7,2018,Tuesday,Non-Fatal,Motorcycle
2426,2018-07-25 08:50:00,2018-07-25,-1.3196244,36.8383712,2,0,0,0,0,8,7,2018,Wednesday,Non-Fatal,Other
2427,2018-07-26 06:48:00,2018-07-26,-1.418857,36.9533395,3,0,0,0,0,6,7,2018,Thursday,Non-Fatal,Other
2428,2018-07-26 08:03:00,2018-07-26,-1.329803,36.8556445,2,0,0,0,0,8,7,2018,Thursday,Non-Fatal,Other
2429,2018-07-26 21:12:00,2018-07-26,-1.169529,36.969956,2,0,0,0,0,21,7,2018,Thursday,Non-Fatal,Other
2430,2018-07-27 10:24:00,2018-07-27,-1.3648865,36.911607,2,1,0,0,0,10,7,2018,Friday,Fatal,Other
2431,2018-07-27 17:12:00,2018-07-27,-1.203625,36.91691148,3,1,1,0,0,17,7,2018,Friday,Fatal,Pedestrian
2432,2018-07-27 20:18:00,2018-07-27,-1.33239295,36.7826791,2,0,0,0,0,20,7,2018,Friday,Non-Fatal,Other
2433,2018-07-28 09:19:00,2018-07-28,-1.259476,36.774409,2,0,0,0,0,9,7,2018,Saturday,Non-Fatal,Other
2434,2017-12-30 19:16:00,2017-12-30,-1.2196018,36.891219,2,0,0,0,0,19,12,2017,Saturday,Non-Fatal,Other
2435,2017-12-29 17:49:00,2017-12-29,-1.212943,36.659981,2,0,0,0,0,17,12,2017,Friday,Non-Fatal,Other
2436,2017-12-27 13:01:00,2017-12-27,-1.297097,36.875643,2,0,0,0,0,13,12,2017,Wednesday,Non-Fatal,Other
2437,2018-03-08 10:26:00,2018-03-08,-1.3287405,36.7996985,3,0,0,0,0,10,3,2018,Thursday,Non-Fatal,Other
2438,2018-03-08 03:12:00,2018-03-08,-1.329384,36.79988325,4,0,0,0,0,3,3,2018,Thursday,Non-Fatal,Other
2439,2018-03-06 09:29:00,2018-03-06,-1.3440685,36.902356,2,1,0,0,0,9,3,2018,Tuesday,Fatal,Other
2440,2018-03-06 04:28:00,2018-03-06,-1.343441717,36.90155477,3,1,0,0,0,4,3,2018,Tuesday,Fatal,Other
2441,2018-03-05 03:20:00,2018-03-05,-1.297309272,36.88605308,11,0,0,1,0,3,3,2018,Monday,Non-Fatal,Matatu
2442,2018-03-05 06:09:00,2018-03-05,-1.25936,36.7691215,3,0,0,0,0,6,3,2018,Monday,Non-Fatal,Other
2443,2018-03-05 06:16:00,2018-03-05,-1.20439575,36.91646725,2,0,0,0,0,6,3,2018,Monday,Non-Fatal,Other
2444,2018-03-04 21:25:00,2018-03-04,-1.234812116,36.87302461,3,1,0,0,0,21,3,2018,Sunday,Fatal,Other
2445,2018-03-04 21:39:00,2018-03-04,-1.181749,36.937413,3,0,0,0,0,21,3,2018,Sunday,Non-Fatal,Other
2446,2018-03-04 20:45:00,2018-03-04,-0.805787,36.5328905,3,0,0,0,0,20,3,2018,Sunday,Non-Fatal,Other
2447,2018-03-03 14:55:00,2018-03-03,-1.244914475,36.86689433,3,0,0,0,0,14,3,2018,Saturday,Non-Fatal,Other
2448,2018-03-09 20:12:00,2018-03-09,-1.328073,36.892506,2,0,0,0,0,20,3,2018,Friday,Non-Fatal,Other
2449,2018-01-01 00:25:00,2018-01-01,-1.18872225,36.9314745,2,0,0,0,0,0,1,2018,Monday,Non-Fatal,Other
2450,2018-01-01 02:02:00,2018-01-01,-0.671004,37.2039285,3,0,0,0,0,2,1,2018,Monday,Non-Fatal,Other
2451,2018-01-02 07:23:00,2018-01-02,-1.2641245,36.7459925,5,0,0,1,0,7,1,2018,Tuesday,Non-Fatal,Matatu
2452,2018-01-02 07:37:00,2018-01-02,-1.2640605,36.75428025,4,0,0,0,0,7,1,2018,Tuesday,Non-Fatal,Other
2453,2018-01-02 12:54:00,2018-01-02,-1.328538039,36.880776,8,0,1,0,0,12,1,2018,Tuesday,Non-Fatal,Pedestrian
2454,2018-01-02 13:08:00,2018-01-02,-1.33004845,36.86930725,2,1,1,0,0,13,1,2018,Tuesday,Fatal,Pedestrian
2455,2018-01-03 01:05:00,2018-01-03,-1.284994425,36.82015008,9,0,0,0,0,1,1,2018,Wednesday,Non-Fatal,Other
2456,2018-01-03 03:13:00,2018-01-03,-1.3167865,36.83380875,2,0,0,0,0,3,1,2018,Wednesday,Non-Fatal,Other
2457,2018-01-03 05:06:00,2018-01-03,-1.328453083,36.88061276,8,0,0,0,0,5,1,2018,Wednesday,Non-Fatal,Other
2458,2018-01-03 08:24:00,2018-01-03,-1.2039545,36.916767,2,0,0,0,0,8,1,2018,Wednesday,Non-Fatal,Other
2459,2018-01-05 07:09:00,2018-01-05,-1.23225175,36.87598,6,0,0,1,0,7,1,2018,Friday,Non-Fatal,Matatu
2460,2018-01-06 17:36:00,2018-01-06,-1.31678975,36.83380675,2,0,0,0,0,17,1,2018,Saturday,Non-Fatal,Other
2461,2018-01-07 02:25:00,2018-01-07,-1.32347355,36.84469453,3,1,0,0,0,2,1,2018,Sunday,Fatal,Other
2462,2018-01-07 09:38:00,2018-01-07,-1.262866544,36.76474102,14,0,0,0,0,9,1,2018,Sunday,Non-Fatal,Other
2463,2018-01-08 02:49:00,2018-01-08,-1.260268541,36.84336081,6,1,1,0,0,2,1,2018,Monday,Fatal,Pedestrian
2464,2018-01-08 05:10:00,2018-01-08,-1.289635178,36.76159164,5,0,0,1,0,5,1,2018,Monday,Non-Fatal,Matatu
2465,2018-01-08 10:11:00,2018-01-08,-1.233480252,36.87477535,7,0,0,0,0,10,1,2018,Monday,Non-Fatal,Other
2466,2018-01-08 10:26:00,2018-01-08,-1.2448625,36.86691,3,0,0,0,0,10,1,2018,Monday,Non-Fatal,Other
2467,2018-01-09 03:41:00,2018-01-09,-3.09128004,38.49272812,5,1,0,0,0,3,1,2018,Tuesday,Fatal,Other
2468,2018-01-10 00:42:00,2018-01-10,-1.264316,36.740057,2,0,0,1,0,0,1,2018,Wednesday,Non-Fatal,Matatu
2469,2018-01-11 14:29:00,2018-01-11,-1.2568653,36.85500857,2,0,0,1,0,14,1,2018,Thursday,Non-Fatal,Matatu
2470,2018-01-11 14:53:00,2018-01-11,-1.260772,36.842033,2,0,0,0,0,14,1,2018,Thursday,Non-Fatal,Other
2471,2018-01-12 01:14:00,2018-01-12,-1.256693,36.854704,2,0,0,0,0,1,1,2018,Friday,Non-Fatal,Other
2472,2018-01-12 01:38:00,2018-01-12,-1.260772,36.842033,2,0,0,0,0,1,1,2018,Friday,Non-Fatal,Other
2473,2018-01-12 07:08:00,2018-01-12,-1.289615106,36.76104187,5,0,0,0,0,7,1,2018,Friday,Non-Fatal,Other
2474,2018-01-13 05:56:00,2018-01-13,-1.259966,36.843747,2,1,0,1,0,5,1,2018,Saturday,Fatal,Matatu
2475,2018-01-13 11:32:00,2018-01-13,-2.07953172,37.47247616,5,1,0,0,0,11,1,2018,Saturday,Fatal,Other
2476,2018-01-14 06:50:00,2018-01-14,-1.2050055,36.9158445,4,0,0,0,0,6,1,2018,Sunday,Non-Fatal,Other
2477,2018-01-14 15:42:00,2018-01-14,-1.218893,36.892208,2,0,0,0,0,15,1,2018,Sunday,Non-Fatal,Other
2478,2018-01-14 15:45:00,2018-01-14,-1.260286,36.77105,6,0,0,0,0,15,1,2018,Sunday,Non-Fatal,Other
2479,2018-01-15 12:05:00,2018-01-15,-1.331725,36.888135,2,0,0,0,0,12,1,2018,Monday,Non-Fatal,Other
2480,2018-01-16 01:38:00,2018-01-16,-1.366112,36.91328,2,0,0,0,0,1,1,2018,Tuesday,Non-Fatal,Other
2481,2018-01-17 07:03:00,2018-01-17,-1.317658,36.776336,3,0,0,0,0,7,1,2018,Wednesday,Non-Fatal,Other
2482,2018-01-20 02:55:00,2018-01-20,-1.285867,36.818659,2,0,0,0,0,2,1,2018,Saturday,Non-Fatal,Other
2483,2018-01-20 04:52:00,2018-01-20,-0.063141,34.647299,2,0,0,0,0,4,1,2018,Saturday,Non-Fatal,Other
2484,2018-01-22 02:48:00,2018-01-22,-1.2399125,36.8120525,6,0,0,0,0,2,1,2018,Monday,Non-Fatal,Other
2485,2018-01-22 09:07:00,2018-01-22,-1.1194915,37.0091085,2,1,0,0,0,9,1,2018,Monday,Fatal,Other
2486,2018-01-23 01:01:00,2018-01-23,-1.379238,36.927857,2,0,0,0,0,1,1,2018,Tuesday,Non-Fatal,Other
2487,2018-01-23 01:13:00,2018-01-23,-1.142708289,36.96683521,5,1,0,1,0,1,1,2018,Tuesday,Fatal,Matatu
