crash_id,crash_datetime,crash_date,latitude,longitude,n_crash_reports,contains_fatality_words,contains_pedestrian_words,contains_matatu_words,contains_motorcycle_words
1344,8/20/2017 21:58,8/20/2017,-1.323311714,36.89959526,1,0,0,1,0
1345,8/21/2017 9:05,8/21/2017,-1.2128646,36.9032664,1,0,0,0,0
1346,8/21/2017 17:38,8/21/2017,-1.32316,36.844198,1,0,0,0,0
1347,8/21/2017 19:13,8/21/2017,-1.327561,36.852158,1,0,0,0,0
1348,8/22/2017 6:54,8/22/2017,-1.218893,36.892208,1,0,0,0,0
1349,8/22/2017 8:08,8/22/2017,-1.301897,36.816336,1,0,0,0,0
1350,8/22/2017 8:39,8/22/2017,-1.32856015,36.880783,1,0,0,0,0
1351,8/22/2017 9:28,8/22/2017,-1.260772,36.842033,1,0,0,0,0
1352,8/22/2017 9:29,8/22/2017,-1.249089,36.862775,1,0,0,0,0
1353,8/22/2017 14:48,8/22/2017,-1.374088,36.922352,1,0,0,0,0
1354,8/22/2017 18:05,8/22/2017,-1.218893,36.892208,1,1,0,0,0
1355,8/22/2017 18:30,8/22/2017,-1.2994591,36.8248656,1,0,0,0,0
1356,8/22/2017 19:34,8/22/2017,-1.255847525,36.69535614,1,0,0,0,0
1357,8/22/2017 20:56,8/22/2017,-1.203997,36.916822,1,0,0,0,0
1358,8/22/2017 20:57,8/22/2017,-1.329883,36.870701,1,0,0,0,0
1359,8/23/2017 8:52,8/23/2017,-1.262399,36.878971,1,0,0,0,0
1360,8/23/2017 14:38,8/23/2017,-1.316951,36.833923,1,0,0,0,0
1361,8/23/2017 16:29,8/23/2017,-1.312452,36.816123,1,0,0,0,0
1362,8/24/2017 8:01,8/24/2017,-0.804893,36.532016,1,0,0,0,0
1363,8/24/2017 20:29,8/24/2017,-1.260772,36.842033,1,0,0,0,0
1364,8/25/2017 0:11,8/25/2017,-1.329883,36.870701,1,0,0,0,0
1365,8/25/2017 5:41,8/25/2017,-1.286016643,36.81839766,1,0,0,0,0
1366,8/25/2017 7:50,8/25/2017,-1.296922,36.83543,1,0,0,0,0
1367,8/25/2017 13:34,8/25/2017,-1.329883,36.870701,1,0,0,0,0
1368,8/25/2017 14:09,8/25/2017,-1.35951,36.907839,1,0,0,0,0
1369,8/25/2017 15:11,8/25/2017,-1.345134,36.903268,1,0,0,0,0
1370,8/25/2017 18:17,8/25/2017,-1.23071185,36.80370165,1,0,0,0,0
1371,8/25/2017 22:25,8/25/2017,-0.664948,37.209139,1,0,0,0,0
1372,8/26/2017 13:13,8/26/2017,-1.249218,36.862657,1,0,0,0,0
1373,8/26/2017 15:22,8/26/2017,-1.280731,36.964065,1,0,0,0,0
1374,8/26/2017 15:44,8/26/2017,-1.264153,36.748832,1,0,0,0,0
1375,8/26/2017 15:47,8/26/2017,-1.317724,36.918491,1,0,0,0,0
1376,8/26/2017 20:49,8/26/2017,-1.272416,36.827385,1,0,0,0,0
1377,8/27/2017 7:39,8/27/2017,-0.666495,37.212567,1,0,0,0,0
1378,8/27/2017 10:49,8/27/2017,-1.266714,36.834694,1,0,0,1,0
1379,8/27/2017 15:36,8/27/2017,-1.22063,36.890373,1,0,0,0,0
1380,8/27/2017 17:54,8/27/2017,-1.024152,37.066787,1,0,0,0,0
1381,8/27/2017 19:26,8/27/2017,-1.315891533,36.81393867,1,0,0,0,0
1382,8/27/2017 20:10,8/27/2017,-1.264153,36.748832,1,0,0,0,0
1383,8/28/2017 8:21,8/28/2017,-1.255847525,36.69535614,1,0,0,0,0
1384,8/28/2017 8:34,8/28/2017,-1.244991,36.86694635,1,0,0,0,0
1385,8/28/2017 11:22,8/28/2017,-1.005675,37.078928,1,0,0,0,0
1386,8/28/2017 15:50,8/28/2017,-1.329672,36.870351,1,0,0,0,0
1387,8/28/2017 23:09,8/28/2017,-1.316609025,36.83403205,1,0,0,0,0
1388,8/29/2017 6:35,8/29/2017,-1.35952,36.907841,1,0,0,1,0
1389,8/29/2017 6:39,8/29/2017,-1.260275,36.77083,1,0,0,0,0
1390,8/29/2017 7:12,8/29/2017,-1.2520115,36.859948,1,0,0,0,0
1391,8/29/2017 8:47,8/29/2017,-1.292376,36.783475,1,0,0,0,0
1392,8/29/2017 12:30,8/29/2017,-1.218893,36.892208,1,0,0,0,0
1393,8/29/2017 13:39,8/29/2017,-1.325571,36.794551,1,0,0,0,0
1394,8/29/2017 21:26,8/29/2017,-1.257001,36.854399,1,0,0,0,0
1395,8/30/2017 11:37,8/30/2017,-1.329883,36.870701,1,0,0,0,0
1396,8/30/2017 20:44,8/30/2017,-1.118429,37.010054,1,0,0,0,0
1397,8/31/2017 8:39,8/31/2017,-1.255895,36.855873,1,0,0,0,0
1398,8/31/2017 15:36,8/31/2017,-1.259588,36.785738,1,0,0,1,0
1399,8/31/2017 16:17,8/31/2017,-1.272416,36.827385,1,0,0,0,0
1400,8/31/2017 18:22,8/31/2017,-1.279676,36.819991,1,0,0,0,0
1401,9/1/2017 5:07,9/1/2017,-1.244991,36.86694635,1,0,0,0,0
1402,9/1/2017 5:12,9/1/2017,-1.235035,36.87286,1,0,0,0,0
1403,9/1/2017 7:06,9/1/2017,-1.316609025,36.83403205,1,0,0,0,0
1404,9/1/2017 7:15,9/1/2017,-1.26049,36.770219,1,0,0,0,0
1405,9/1/2017 7:17,9/1/2017,-1.462665,37.011955,1,0,0,0,0
1406,9/1/2017 13:01,9/1/2017,-1.210832,36.907589,1,0,0,0,0
1407,9/1/2017 13:02,9/1/2017,-1.218893,36.892208,1,0,0,0,0
1408,9/1/2017 14:17,9/1/2017,-1.461081,37.013211,1,0,0,0,0
1409,9/1/2017 16:37,9/1/2017,-1.319217,36.789482,1,0,0,0,0
1410,9/1/2017 17:00,9/1/2017,-1.232337,36.878793,1,0,0,0,0
1411,9/2/2017 7:30,9/2/2017,-1.301849,36.753374,1,0,0,0,0
1412,9/2/2017 21:51,9/2/2017,-1.264316,36.740057,1,0,0,0,0
1413,9/2/2017 22:11,9/2/2017,-1.234214,36.871593,1,1,0,0,0
1414,9/2/2017 22:17,9/2/2017,-1.261628,36.725739,1,0,0,0,0
1415,9/3/2017 10:01,9/3/2017,-1.131369,36.636026,1,0,0,0,0
1416,9/3/2017 10:28,9/3/2017,-1.2496029,36.8485744,1,0,0,0,0
1417,9/3/2017 11:04,9/3/2017,-1.213354,36.792994,1,0,0,0,0
1418,9/3/2017 12:31,9/3/2017,-1.32856015,36.880783,1,0,0,0,0
1419,9/3/2017 19:54,9/3/2017,-1.37214,36.91987,1,0,1,0,0
1420,9/3/2017 22:33,9/3/2017,-1.3820525,36.7705935,1,0,0,0,0
1421,9/3/2017 23:20,9/3/2017,-1.292341,36.843161,1,0,0,0,0
1422,9/4/2017 6:43,9/4/2017,-1.205406,36.915515,1,0,0,0,0
1423,9/4/2017 6:58,9/4/2017,-1.2932616,36.94381485,1,0,0,0,0
1424,9/4/2017 7:24,9/4/2017,-1.331725,36.888135,1,0,0,0,0
1425,9/4/2017 7:37,9/4/2017,-1.218893,36.892208,1,0,0,0,0
1426,9/4/2017 11:21,9/4/2017,-1.260327,36.718453,1,0,0,0,0
1427,9/4/2017 15:05,9/4/2017,-1.3192781,36.8383276,1,0,0,0,0
1428,9/4/2017 20:38,9/4/2017,-1.260385,36.718111,1,0,0,0,0
1429,9/4/2017 21:59,9/4/2017,-1.261628,36.725739,1,0,0,0,0
1430,9/5/2017 7:54,9/5/2017,-1.250179253,36.78524739,1,0,0,0,0
1431,9/5/2017 8:02,9/5/2017,-1.299776,36.83673,1,0,0,0,0
1432,9/5/2017 14:56,9/5/2017,-1.395448,36.731244,1,0,0,0,0
1433,9/5/2017 15:06,9/5/2017,-1.365201,36.91196,1,0,0,0,0
1434,9/5/2017 20:43,9/5/2017,-1.372598,36.920491,1,0,0,0,0
1435,9/6/2017 7:13,9/6/2017,-1.284808,36.88468,1,0,0,0,0
1436,9/6/2017 7:25,9/6/2017,-1.297072,36.875667,1,0,0,0,0
1437,9/6/2017 7:46,9/6/2017,-1.244525,36.866881,1,0,0,0,0
1438,9/6/2017 10:24,9/6/2017,-1.397613,36.941893,1,0,0,0,0
1439,9/6/2017 10:32,9/6/2017,-1.393383,36.939303,1,0,0,0,0
1440,9/6/2017 16:42,9/6/2017,-1.26879,36.824013,1,0,0,0,0
1441,9/6/2017 22:24,9/6/2017,-1.342713,36.765975,1,0,0,0,0
1442,9/7/2017 5:54,9/7/2017,-1.219589,36.891494,1,0,0,0,0
1443,9/7/2017 12:50,9/7/2017,-1.047398,37.059364,1,0,0,1,0
1444,9/7/2017 16:38,9/7/2017,-1.296341,36.88407,1,0,1,0,0
1445,9/8/2017 5:18,9/8/2017,-1.231183,36.842287,1,0,0,1,0
1446,9/8/2017 7:58,9/8/2017,-1.260686,36.71692,1,0,0,0,0
1447,9/8/2017 8:07,9/8/2017,-1.25810665,36.70126405,1,0,0,0,0
1448,9/8/2017 9:25,9/8/2017,-1.272416,36.827385,1,0,0,0,0
1449,9/8/2017 17:55,9/8/2017,-1.188995,36.930823,1,0,0,0,0
1450,9/8/2017 18:02,9/8/2017,-1.264043,36.75385,1,0,0,0,0
1451,9/8/2017 18:28,9/8/2017,-0.804893,36.532016,1,0,0,0,0
1452,9/9/2017 2:08,9/9/2017,-1.2748234,36.82367725,1,0,0,0,0
1453,9/9/2017 4:17,9/9/2017,-1.317724,36.918491,1,0,0,0,0
1454,9/9/2017 6:44,9/9/2017,-1.285962,36.833221,1,0,0,0,0
1455,9/9/2017 14:39,9/9/2017,-1.221613,36.835813,1,0,0,0,0
1456,9/10/2017 11:15,9/10/2017,-1.364719,36.911405,1,0,0,0,0
1457,9/10/2017 17:17,9/10/2017,-1.105318,37.017312,1,0,0,0,0
1458,9/10/2017 17:59,9/10/2017,-0.077755,34.789928,1,0,0,0,0
1459,9/10/2017 22:05,9/10/2017,-1.330299,36.856406,1,0,0,1,0
1460,9/11/2017 6:15,9/11/2017,-1.2568653,36.85500857,1,0,0,0,0
1461,9/11/2017 6:18,9/11/2017,-1.260135,36.842254,1,0,0,0,0
1462,9/11/2017 6:50,9/11/2017,-1.29506,36.799501,1,0,0,0,0
1463,9/11/2017 6:58,9/11/2017,-1.26449,36.735534,1,0,0,0,0
1464,9/11/2017 6:59,9/11/2017,-1.259588,36.785738,1,0,0,0,0
1465,9/11/2017 9:17,9/11/2017,-1.274509,36.81225,1,1,0,0,0
1466,9/11/2017 13:59,9/11/2017,-0.982614,36.585946,1,0,0,0,0
1467,9/11/2017 14:12,9/11/2017,-1.274509,36.81225,1,0,0,0,0
1468,9/11/2017 17:19,9/11/2017,-1.318812,36.811184,1,0,0,0,0
1469,9/11/2017 18:48,9/11/2017,-1.265709,36.83533,1,0,0,0,0
1470,9/12/2017 5:33,9/12/2017,-1.31598,36.813963,1,0,0,0,0
1471,9/12/2017 7:21,9/12/2017,-1.300791,36.808823,1,0,0,0,0
1472,9/12/2017 7:37,9/12/2017,-1.279907,36.979198,1,0,0,0,0
1473,9/12/2017 8:47,9/12/2017,-1.245143,36.768481,1,0,0,0,0
1474,9/12/2017 17:23,9/12/2017,-1.29518,36.821822,1,0,0,0,0
1475,9/12/2017 19:23,9/12/2017,-1.233484,36.874769,1,0,0,0,0
1476,9/13/2017 9:02,9/13/2017,-1.265685,36.858851,1,0,1,0,0
1477,9/13/2017 10:53,9/13/2017,-1.3153828,36.89460495,1,0,0,0,0
1478,9/13/2017 10:59,9/13/2017,-1.269131875,36.83259915,1,0,0,0,0
1479,9/13/2017 17:19,9/13/2017,-1.364719,36.911405,1,0,0,0,0
1480,9/13/2017 19:56,9/13/2017,-1.30553,36.825678,1,0,0,0,0
1481,9/13/2017 22:04,9/13/2017,-1.420017,36.954021,1,0,0,0,0
1482,9/14/2017 6:44,9/14/2017,-1.296583,36.87943,1,0,0,0,0
1483,9/14/2017 11:49,9/14/2017,-1.277003,36.834905,1,0,0,0,0
1484,9/15/2017 0:18,9/15/2017,-1.29554,36.885938,1,0,0,0,0
1485,9/15/2017 12:31,9/15/2017,-1.364719,36.911405,1,0,0,0,0
1486,9/15/2017 15:28,9/15/2017,-1.290126,36.783114,1,0,0,0,0
1487,9/15/2017 16:47,9/15/2017,-1.299721,36.836814,1,0,0,0,0
1488,9/15/2017 17:20,9/15/2017,-1.280731,36.964065,1,0,0,0,0
1489,9/15/2017 21:41,9/15/2017,-1.260772,36.842033,1,0,0,0,0
1490,9/15/2017 22:24,9/15/2017,-1.306754,36.830673,1,0,0,0,0
1491,9/16/2017 5:14,9/16/2017,-1.31435665,36.8079547,1,0,0,0,0
1492,9/16/2017 5:42,9/16/2017,-1.310165,36.802016,1,0,0,0,0
1493,9/16/2017 7:55,9/16/2017,-1.278658,36.821153,1,0,0,0,0
1494,9/16/2017 8:28,9/16/2017,-1.393378,36.939394,1,0,0,0,0
1495,9/16/2017 13:43,9/16/2017,-1.299717,36.824308,1,0,0,0,0
1496,9/16/2017 16:17,9/16/2017,-1.24965,36.846952,1,0,0,0,0
1497,9/16/2017 17:56,9/16/2017,-1.508392,37.095374,1,0,0,0,0
1498,9/17/2017 8:49,9/17/2017,-1.260297,36.77127,1,0,0,0,0
1499,9/18/2017 9:32,9/18/2017,-1.30040278,36.78052124,1,0,0,0,0
1500,9/18/2017 17:35,9/18/2017,-1.234546,36.803319,1,0,0,0,0
1501,9/18/2017 19:33,9/18/2017,-1.30040278,36.78052124,1,0,0,0,0
1502,9/18/2017 20:36,9/18/2017,-1.304764,36.856111,1,0,0,0,0
1503,9/19/2017 6:47,9/19/2017,-1.325542,36.84841,1,0,0,0,0
1504,9/19/2017 6:49,9/19/2017,-1.266494,36.8477439,1,0,0,0,0
1505,9/19/2017 10:03,9/19/2017,-1.239348,36.870187,1,1,0,0,0
1506,9/19/2017 13:50,9/19/2017,-1.31979,36.906603,1,0,0,0,0
1507,9/19/2017 23:05,9/19/2017,-1.2767133,36.822984,1,0,0,0,0
1508,9/20/2017 17:02,9/20/2017,-1.245686,36.874776,1,0,1,0,0
1509,9/20/2017 17:28,9/20/2017,-1.298556,36.767614,1,0,0,0,0
1510,9/20/2017 17:42,9/20/2017,-1.379238,36.927857,1,0,0,1,0
1511,9/20/2017 17:58,9/20/2017,-1.349668,36.660266,1,0,0,0,0
1512,9/20/2017 20:26,9/20/2017,-1.289621,36.759934,1,0,0,0,0
1513,9/21/2017 7:39,9/21/2017,-1.262686,36.800498,1,0,0,1,0
1514,9/21/2017 7:48,9/21/2017,-1.329883,36.870701,1,0,0,0,0
1515,9/21/2017 16:04,9/21/2017,-1.2931119,36.7917109,1,0,0,1,0
1516,9/21/2017 19:41,9/21/2017,-1.263997,36.837518,1,0,0,0,0
1517,9/21/2017 21:07,9/21/2017,-1.330498267,36.86528483,1,0,0,0,0
1518,9/22/2017 7:53,9/22/2017,-1.299566,36.829876,1,0,0,0,0
1519,9/22/2017 8:05,9/22/2017,-1.271922,36.842033,1,0,0,0,0
1520,9/22/2017 11:42,9/22/2017,-1.477173,37.038103,1,0,0,0,0
1521,9/22/2017 12:04,9/22/2017,-1.095178,37.028703,1,0,0,0,0
1522,9/22/2017 13:04,9/22/2017,-1.244405,36.859136,1,0,0,0,0
1523,9/22/2017 13:47,9/22/2017,-1.290425,37.218528,1,0,0,0,0
1524,9/22/2017 13:56,9/22/2017,-1.240635,36.844245,1,0,0,0,0
1525,9/22/2017 15:44,9/22/2017,-1.289973,36.769578,1,0,0,0,0
1526,9/22/2017 16:23,9/22/2017,-1.25888,36.779842,1,0,0,0,0
1527,9/22/2017 18:09,9/22/2017,-1.393383,36.939303,1,0,0,0,0
1528,9/22/2017 20:06,9/22/2017,-1.249218,36.862657,1,0,1,0,0
1529,9/22/2017 21:30,9/22/2017,-1.2496416,36.68444243,1,0,0,0,0
1530,9/23/2017 0:15,9/23/2017,-1.255935,36.695763,1,0,0,0,0
1531,9/23/2017 2:38,9/23/2017,-1.32856015,36.880783,1,0,0,0,0
1532,9/23/2017 14:20,9/23/2017,-1.318301,36.788521,1,0,0,0,0
1533,9/23/2017 15:41,9/23/2017,-1.275458,36.829179,1,0,0,0,0
1534,9/24/2017 8:10,9/24/2017,-1.274639,36.824303,1,0,0,0,0
1535,9/25/2017 7:34,9/25/2017,-1.2128646,36.9032664,1,0,0,0,0
1536,9/25/2017 8:20,9/25/2017,-1.262686,36.800498,1,0,0,0,0
1537,9/25/2017 17:14,9/25/2017,-1.219578,36.891484,1,0,0,0,0
1538,9/25/2017 18:37,9/25/2017,-1.269796,36.817504,1,0,0,0,0
1539,9/25/2017 18:38,9/25/2017,-1.266714,36.834694,1,0,0,0,0
1540,9/25/2017 19:43,9/25/2017,-1.252933,36.859054,1,0,0,0,0
1541,9/25/2017 20:24,9/25/2017,-1.256155,36.855219,1,0,0,0,0
1542,9/26/2017 5:39,9/26/2017,-1.227806,36.66455,1,0,0,0,0
1543,9/26/2017 9:36,9/26/2017,-1.32856015,36.880783,1,0,0,0,0
1544,9/26/2017 10:34,9/26/2017,-1.295208,36.812937,1,0,0,0,1
1545,9/27/2017 6:24,9/27/2017,-1.393383,36.939303,1,0,0,0,0
1546,9/27/2017 6:28,9/27/2017,-1.260772,36.842033,1,0,0,0,0
1547,9/27/2017 7:10,9/27/2017,-1.244847,36.866988,1,0,0,0,0
1548,9/27/2017 7:19,9/27/2017,-1.451023,36.968201,1,0,0,0,0
1549,9/27/2017 7:52,9/27/2017,-1.235113,36.87264,1,0,0,0,0
1550,9/27/2017 8:04,9/27/2017,-1.231202,36.877496,1,0,0,0,0
1551,9/27/2017 18:27,9/27/2017,-1.397695,36.941912,1,0,0,0,0
1552,9/27/2017 18:41,9/27/2017,-1.251041,36.818708,1,0,0,0,0
1553,9/28/2017 5:17,9/28/2017,-1.3263197,36.7853696,1,0,0,0,0
1554,9/28/2017 12:30,9/28/2017,-1.491467,37.0577,1,0,0,1,0
1555,9/28/2017 16:10,9/28/2017,-1.259358,36.826696,1,0,0,0,0
1556,9/29/2017 9:01,9/29/2017,-1.244263,36.86747,1,0,0,0,0
1557,9/29/2017 9:12,9/29/2017,-1.234914,36.872853,1,0,0,0,0
1558,9/29/2017 9:56,9/29/2017,-1.417604,36.952687,1,0,0,0,0
1559,9/29/2017 11:13,9/29/2017,-1.851733,37.258321,1,0,0,0,0
1560,9/29/2017 14:47,9/29/2017,-1.024067,37.066755,1,0,0,0,0
1561,9/29/2017 15:58,9/29/2017,-1.320728,36.809218,1,0,0,0,0
1562,9/29/2017 17:02,9/29/2017,-1.274509,36.81225,1,0,0,0,0
1563,9/29/2017 22:02,9/29/2017,-1.26376,36.824743,1,1,0,0,0
1564,9/30/2017 9:44,9/30/2017,-1.264153,36.748832,1,0,0,0,0
1565,9/30/2017 12:16,9/30/2017,-1.255879,36.856023,1,0,0,0,0
1566,9/30/2017 15:48,9/30/2017,-0.693719,36.41978,1,0,0,0,0
1567,9/30/2017 18:35,9/30/2017,-1.250197067,36.84664757,1,0,0,0,0
1568,9/30/2017 22:24,9/30/2017,-1.2520115,36.859948,1,1,0,0,0
1569,9/30/2017 22:44,9/30/2017,-1.22097,36.890182,1,0,0,0,0
1570,9/30/2017 22:44,9/30/2017,-1.255435,36.856536,1,1,0,0,0
1571,9/30/2017 23:15,9/30/2017,-1.226226,36.884216,1,0,0,0,0
1572,10/1/2017 4:06,10/1/2017,-1.326521,36.895421,1,0,0,0,0
1573,10/1/2017 19:34,10/1/2017,-1.331725,36.888135,1,0,0,0,0
1574,10/1/2017 21:06,10/1/2017,-1.229704,36.804086,1,0,0,1,0
1575,10/1/2017 22:57,10/1/2017,-1.234914,36.872853,1,0,0,0,0
1576,10/2/2017 8:05,10/2/2017,-1.272159,36.827623,1,0,0,0,0
1577,10/2/2017 8:32,10/2/2017,-1.329589,36.855695,1,0,0,0,1
1578,10/2/2017 9:35,10/2/2017,-1.29748,36.885739,1,0,0,0,0
1579,10/2/2017 9:40,10/2/2017,-1.205178,36.915715,1,0,0,0,0
1580,10/2/2017 11:41,10/2/2017,-1.252933,36.859054,1,0,0,0,0
1581,10/2/2017 13:00,10/2/2017,-1.364553,36.911256,1,0,0,0,0
1582,10/2/2017 19:30,10/2/2017,-1.218893,36.892208,1,0,0,0,0
1583,10/2/2017 21:25,10/2/2017,-1.31609678,36.81378792,1,0,0,0,0
1584,10/3/2017 8:07,10/3/2017,-1.292341,36.843161,1,0,0,0,0
1585,10/3/2017 10:05,10/3/2017,-1.259562,36.775694,1,0,0,0,0
1586,10/3/2017 11:05,10/3/2017,-1.260746,36.842254,1,0,0,0,0
1587,10/3/2017 16:01,10/3/2017,-1.327561,36.852158,1,0,0,0,0
1588,10/3/2017 20:33,10/3/2017,-1.295801,36.886279,1,0,0,0,0
1589,10/4/2017 7:33,10/4/2017,-1.289982,36.77015,1,0,0,0,0
1590,10/4/2017 21:15,10/4/2017,-1.260275,36.77083,1,0,0,0,0
1591,10/5/2017 7:41,10/5/2017,-1.255847525,36.69535614,1,0,0,0,0
1592,10/5/2017 11:28,10/5/2017,-1.236986,36.666811,1,0,0,0,0
1593,10/5/2017 15:13,10/5/2017,-1.1980712,36.92222557,1,0,0,0,0
1594,10/5/2017 19:18,10/5/2017,-1.129607,36.987577,1,0,0,0,0
1595,10/5/2017 19:54,10/5/2017,-1.250197067,36.84664757,1,0,0,0,0
1596,10/5/2017 20:05,10/5/2017,-1.265182,36.835912,1,0,0,0,0
1597,10/5/2017 20:56,10/5/2017,-1.395457,36.731238,1,0,0,0,0
1598,10/6/2017 0:00,10/6/2017,-1.280731,36.964065,1,1,0,0,0
1599,10/6/2017 6:29,10/6/2017,-1.195805,36.83829,1,0,0,0,0
1600,10/6/2017 6:45,10/6/2017,-1.443407,36.989655,1,0,0,0,0
1601,10/6/2017 13:08,10/6/2017,-1.266714,36.834694,1,0,0,0,0
1602,10/6/2017 13:14,10/6/2017,-1.297072,36.875667,1,0,0,0,0
1603,10/6/2017 18:14,10/6/2017,-1.260327,36.718453,1,0,0,0,0
1604,10/6/2017 20:25,10/6/2017,-1.149233,36.962258,1,0,1,0,0
1605,10/6/2017 22:05,10/6/2017,-1.260772,36.842033,1,0,0,0,0
1606,10/6/2017 23:11,10/6/2017,-1.226239,36.884136,1,0,0,0,0
1607,10/7/2017 10:56,10/7/2017,-1.24489,36.867074,1,0,0,0,0
1608,10/7/2017 10:56,10/7/2017,-1.327561,36.852158,1,0,0,0,0
1609,10/7/2017 11:41,10/7/2017,-1.287207,36.82646,1,0,0,0,0
1610,10/7/2017 22:11,10/7/2017,-1.331725,36.888135,1,0,0,0,0
1611,10/7/2017 23:19,10/7/2017,-1.272416,36.827385,1,1,0,0,0
1612,10/7/2017 23:32,10/7/2017,-1.356752,36.762272,1,0,0,0,0
1613,10/8/2017 2:38,10/8/2017,-1.2627803,36.76434337,1,1,0,0,0
1614,10/8/2017 17:58,10/8/2017,-1.285867,36.818659,1,1,0,0,0
1615,10/9/2017 7:57,10/9/2017,-1.331276,36.860452,1,0,0,1,0
1616,10/9/2017 10:07,10/9/2017,-1.31435665,36.8079547,1,0,0,0,1
1617,10/9/2017 18:15,10/9/2017,-1.248218,36.797356,1,0,0,0,0
1618,10/9/2017 18:21,10/9/2017,-1.218893,36.892208,1,0,0,0,0
1619,10/9/2017 20:17,10/9/2017,-1.329883,36.870701,1,0,0,0,0
1620,10/10/2017 6:52,10/10/2017,-1.331725,36.888135,1,0,0,0,0
1621,10/10/2017 7:13,10/10/2017,-1.214979,36.865853,1,0,0,0,0
1622,10/10/2017 7:25,10/10/2017,-1.264153,36.748832,1,0,0,0,0
1623,10/10/2017 8:13,10/10/2017,-1.234255,36.775698,1,0,0,0,0
1624,10/10/2017 8:29,10/10/2017,-1.280731,36.964065,1,0,0,0,0
1625,10/10/2017 17:37,10/10/2017,-1.285867,36.818659,1,0,0,0,0
1626,10/10/2017 21:25,10/10/2017,-1.249218,36.862657,1,0,1,0,0
1627,10/11/2017 6:15,10/11/2017,-1.35951,36.907839,1,0,0,0,0
1628,10/11/2017 6:26,10/11/2017,-1.212551,36.902999,1,0,0,0,0
1629,10/11/2017 7:57,10/11/2017,-1.29769,36.871121,1,0,0,0,0
1630,10/11/2017 8:22,10/11/2017,-1.27182,36.808361,1,0,0,0,0
1631,10/11/2017 11:25,10/11/2017,-1.296583,36.87943,1,0,0,0,0
1632,10/11/2017 14:55,10/11/2017,-1.329468,36.885394,1,0,0,0,0
1633,10/11/2017 16:33,10/11/2017,-1.304699,36.826291,1,0,0,0,0
1634,10/11/2017 17:44,10/11/2017,-1.24062,36.84423,1,0,0,0,0
1635,10/11/2017 18:53,10/11/2017,-1.256155,36.855219,1,0,0,0,0
1636,10/11/2017 21:13,10/11/2017,-1.221574,36.889674,1,0,0,0,0
1637,10/12/2017 0:09,10/12/2017,-1.263878,36.758575,1,0,0,0,0
1638,10/12/2017 12:58,10/12/2017,-1.292341,36.843161,1,0,0,0,0
1639,10/12/2017 17:14,10/12/2017,-1.155889,36.928976,1,0,0,0,0
1640,10/13/2017 6:54,10/13/2017,-1.307131,36.819651,1,0,0,0,0
1641,10/13/2017 14:45,10/13/2017,-1.262686,36.800498,1,0,0,1,0
1642,10/13/2017 20:07,10/13/2017,-1.1956786,36.9248257,1,0,0,0,0
1643,10/14/2017 3:45,10/14/2017,-1.260275,36.77083,1,0,0,0,0
1644,10/14/2017 3:55,10/14/2017,-1.258916,36.778375,1,0,0,0,0
1645,10/14/2017 6:16,10/14/2017,-1.296996,36.875952,1,0,0,0,0
1646,10/14/2017 7:59,10/14/2017,-1.366543,36.913482,1,0,0,0,0
1647,10/14/2017 13:26,10/14/2017,-1.295167,36.821857,1,0,0,0,0
1648,10/14/2017 21:14,10/14/2017,-1.2202532,36.7132449,1,0,0,0,0
1649,10/15/2017 13:28,10/15/2017,-1.293714,36.84922,1,0,0,0,0
1650,10/15/2017 14:34,10/15/2017,-1.262686,36.800498,1,0,0,0,0
1651,10/16/2017 6:59,10/16/2017,-1.255847525,36.69535614,1,0,0,0,0
1652,10/16/2017 15:00,10/16/2017,-1.212551,36.902999,1,0,0,0,0
1653,10/17/2017 7:47,10/17/2017,-1.314206,36.807627,1,0,0,0,0
1654,10/17/2017 15:58,10/17/2017,-1.296138,36.860653,1,0,0,0,0
1655,10/17/2017 17:52,10/17/2017,-1.443407,36.989655,1,0,0,0,0
1656,10/18/2017 6:18,10/18/2017,-1.3963548,36.74404103,1,0,0,0,0
1657,10/18/2017 7:10,10/18/2017,-1.364553,36.911256,1,0,0,0,0
1658,10/18/2017 7:50,10/18/2017,-1.319292,36.837924,1,0,0,0,0
1659,10/18/2017 10:23,10/18/2017,-1.329589,36.855695,1,0,0,0,0
1660,10/18/2017 17:01,10/18/2017,-1.260726,36.71673,1,0,0,0,0
1661,10/18/2017 20:13,10/18/2017,-1.1956786,36.9248257,1,0,0,0,0
1662,10/18/2017 20:20,10/18/2017,-1.205178,36.915715,1,0,0,0,0
1663,10/18/2017 21:40,10/18/2017,-1.188995,36.930823,1,0,0,0,0
1664,10/18/2017 22:12,10/18/2017,-1.2568653,36.85500857,1,0,0,0,0
1665,10/19/2017 0:10,10/19/2017,-1.255847525,36.69535614,1,0,0,0,0
1666,10/19/2017 7:58,10/19/2017,-1.244991,36.86694635,1,0,0,0,0
1667,10/19/2017 11:59,10/19/2017,-1.276321,36.826473,1,0,0,0,0
1668,10/19/2017 13:03,10/19/2017,-1.327561,36.852158,1,0,0,0,0
1669,10/20/2017 8:36,10/20/2017,-1.329883,36.870701,1,0,0,0,0
1670,10/20/2017 10:28,10/20/2017,-1.2313925,36.87857,1,0,0,0,0
1671,10/20/2017 13:02,10/20/2017,-1.205178,36.915715,1,0,0,0,0
1672,10/21/2017 5:57,10/21/2017,-1.325703,36.848667,1,0,0,0,0
