crash_id,crash_datetime,crash_date,hour,month,year,day_of_week,latitude,longitude,severity,contains_fatality_words,contains_pedestrian_words,contains_motorcycle_words,contains_matatu_words,road_user_type,n_crash_reports
2326,2018-05-21 12:48:00,2018-05-21,12,5,2018,Monday,-1.211085,36.874236,Non-Fatal,0,0,0,0,Other,1
2327,2018-05-21 19:47:00,2018-05-21,19,5,2018,Monday,-1.221144,36.89023,Non-Fatal,0,0,0,0,Other,1
2328,2018-05-21 21:39:00,2018-05-21,21,5,2018,Monday,-1.196024,36.925287,Non-Fatal,0,0,0,0,Other,1
2329,2018-05-21 21:40:00,2018-05-21,21,5,2018,Monday,-1.2040309,36.9168058,Non-Fatal,0,0,0,0,Other,1
2330,2018-05-22 06:42:00,2018-05-22,6,5,2018,Tuesday,-1.35951,36.907839,Non-Fatal,0,1,0,0,Pedestrian,1
2331,2018-05-22 07:08:00,2018-05-22,7,5,2018,Tuesday,-1.2658575,36.802406,Non-Fatal,0,0,0,0,Other,1
2332,2018-05-22 07:12:00,2018-05-22,7,5,2018,Tuesday,-1.2106075,36.789571,Non-Fatal,0,0,0,0,Other,1
2333,2018-05-22 09:52:00,2018-05-22,9,5,2018,Tuesday,-1.2996565,36.787266,Non-Fatal,0,0,0,0,Other,1
2334,2018-05-22 12:37:00,2018-05-22,12,5,2018,Tuesday,-1.290739,36.947409,Non-Fatal,0,0,0,0,Other,1
2335,2018-05-22 15:04:00,2018-05-22,15,5,2018,Tuesday,-1.2622625,36.8789525,Non-Fatal,0,0,0,0,Other,1
2336,2018-05-22 19:04:00,2018-05-22,19,5,2018,Tuesday,-1.309716,36.805007,Non-Fatal,0,0,1,0,Motorcycle,1
2337,2018-05-22 21:27:00,2018-05-22,21,5,2018,Tuesday,-1.316739,36.833961,Non-Fatal,0,0,0,0,Other,1
2338,2018-05-22 23:20:00,2018-05-22,23,5,2018,Tuesday,-1.2976315,36.8696935,Non-Fatal,0,0,0,0,Other,1
2339,2018-05-23 06:26:00,2018-05-23,6,5,2018,Wednesday,-1.260647,36.841915,Non-Fatal,0,0,0,0,Other,1
2340,2018-05-23 07:12:00,2018-05-23,7,5,2018,Wednesday,-1.42741,36.95951,Non-Fatal,0,0,0,0,Other,1
2341,2018-05-23 07:16:00,2018-05-23,7,5,2018,Wednesday,-1.410445,36.948864,Non-Fatal,0,0,0,0,Other,1
2342,2018-05-23 07:25:00,2018-05-23,7,5,2018,Wednesday,-1.419949,36.954017,Non-Fatal,0,0,0,0,Other,1
2343,2018-05-23 14:35:00,2018-05-23,14,5,2018,Wednesday,-1.170503,36.707835,Non-Fatal,0,0,0,0,Other,1
2344,2018-05-23 15:07:00,2018-05-23,15,5,2018,Wednesday,-1.3003837,36.7690742,Non-Fatal,0,0,0,0,Other,1
2345,2018-05-23 16:16:00,2018-05-23,16,5,2018,Wednesday,-1.3520385,36.762872,Non-Fatal,0,0,0,0,Other,1
2346,2018-05-23 17:28:00,2018-05-23,17,5,2018,Wednesday,-1.328492,36.881012,Non-Fatal,0,0,0,0,Other,1
2347,2018-05-23 18:11:00,2018-05-23,18,5,2018,Wednesday,-1.2807625,36.8219925,Non-Fatal,0,0,0,0,Other,1
2348,2018-05-23 20:25:00,2018-05-23,20,5,2018,Wednesday,-1.331418,36.88816455,Non-Fatal,0,0,0,0,Other,1
2349,2018-05-24 06:16:00,2018-05-24,6,5,2018,Thursday,-1.29748,36.885739,Non-Fatal,0,0,0,0,Other,1
2350,2018-05-24 12:26:00,2018-05-24,12,5,2018,Thursday,-1.2654405,36.802761,Non-Fatal,0,1,0,0,Pedestrian,1
2351,2018-05-24 13:38:00,2018-05-24,13,5,2018,Thursday,-1.284668,36.8250785,Non-Fatal,0,0,0,0,Other,1
2352,2018-05-24 17:31:00,2018-05-24,17,5,2018,Thursday,-1.269872,36.836251,Non-Fatal,0,0,0,0,Other,1
2353,2018-05-24 18:25:00,2018-05-24,18,5,2018,Thursday,-1.255121,36.856045,Non-Fatal,0,0,0,0,Other,1
2354,2018-05-24 18:49:00,2018-05-24,18,5,2018,Thursday,-1.2341045,36.873421,Non-Fatal,0,0,0,0,Other,1
2355,2018-05-24 19:28:00,2018-05-24,19,5,2018,Thursday,-1.262843,36.764477,Non-Fatal,0,0,0,0,Other,1
2356,2018-05-25 06:02:00,2018-05-25,6,5,2018,Friday,-1.352205,36.762873,Non-Fatal,0,0,0,0,Other,1
2357,2018-05-25 06:32:00,2018-05-25,6,5,2018,Friday,-1.2918355,36.805642,Non-Fatal,0,0,0,0,Other,1
2358,2018-05-25 08:33:00,2018-05-25,8,5,2018,Friday,-1.260786,36.716693,Non-Fatal,0,0,0,0,Other,1
2359,2018-05-25 08:41:00,2018-05-25,8,5,2018,Friday,-1.0681025,37.050875,Non-Fatal,0,0,0,0,Other,1
2360,2018-05-25 11:16:00,2018-05-25,11,5,2018,Friday,-1.2551185,36.856014,Non-Fatal,0,0,0,0,Other,1
2361,2018-06-08 05:26:00,2018-06-08,5,6,2018,Friday,-1.528807,37.1267235,Non-Fatal,0,0,0,1,Matatu,4
2362,2018-06-15 13:30:00,2018-06-15,13,6,2018,Friday,-1.29236975,36.84304025,Non-Fatal,0,0,0,0,Other,2
2363,2018-07-04 07:19:00,2018-07-04,7,7,2018,Wednesday,-2.079735,37.4729565,Fatal,1,0,0,0,Other,3
2364,2018-05-27 17:48:00,2018-05-27,17,5,2018,Sunday,-1.264186,36.731611,Non-Fatal,0,0,0,0,Other,3
2365,2018-05-28 19:35:00,2018-05-28,19,5,2018,Monday,-1.2641145,36.811623,Non-Fatal,0,0,0,0,Other,2
2366,2018-05-31 09:05:00,2018-05-31,9,5,2018,Thursday,-1.314641,36.8942375,Non-Fatal,0,1,0,0,Pedestrian,2
2367,2018-05-31 20:11:00,2018-05-31,20,5,2018,Thursday,-1.131297,36.982169,Non-Fatal,0,0,0,1,Matatu,3
2368,2018-05-31 21:16:00,2018-05-31,21,5,2018,Thursday,-1.12957395,36.98866,Non-Fatal,0,0,0,0,Other,4
2369,2018-06-01 10:45:00,2018-06-01,10,6,2018,Friday,-1.2601895,36.770802,Non-Fatal,0,0,0,0,Other,2
2370,2018-06-02 08:50:00,2018-06-02,8,6,2018,Saturday,-1.3227795,36.8990905,Non-Fatal,0,0,0,1,Matatu,4
2371,2018-06-02 10:47:00,2018-06-02,10,6,2018,Saturday,-1.296297,36.774477,Non-Fatal,0,0,0,0,Other,2
2372,2018-06-03 18:07:00,2018-06-03,18,6,2018,Sunday,-1.26084225,36.79574475,Non-Fatal,0,0,0,1,Matatu,2
2373,2018-06-05 11:33:00,2018-06-05,11,6,2018,Tuesday,-1.164525345,36.95722745,Non-Fatal,0,0,0,0,Other,3
2374,2018-06-06 08:26:00,2018-06-06,8,6,2018,Wednesday,-1.3384985,36.7699315,Non-Fatal,0,0,0,0,Other,2
2375,2018-06-07 21:49:00,2018-06-07,21,6,2018,Thursday,-1.316698,36.8339595,Non-Fatal,0,0,0,0,Other,2
2376,2018-06-10 13:46:00,2018-06-10,13,6,2018,Sunday,-1.124903,37.003405,Non-Fatal,0,0,0,0,Other,2
2377,2018-06-10 13:49:00,2018-06-10,13,6,2018,Sunday,-1.12955795,36.98887425,Non-Fatal,0,0,0,0,Other,8
2378,2018-06-12 07:15:00,2018-06-12,7,6,2018,Tuesday,-1.298511,36.762132,Non-Fatal,0,0,0,0,Other,2
2379,2018-06-12 07:20:00,2018-06-12,7,6,2018,Tuesday,-1.26307275,36.80231575,Non-Fatal,0,0,0,0,Other,2
2380,2018-06-12 08:01:00,2018-06-12,8,6,2018,Tuesday,-1.195495,36.9246875,Non-Fatal,0,0,0,1,Matatu,2
2381,2018-06-13 07:27:00,2018-06-13,7,6,2018,Wednesday,-1.2646,36.738673,Non-Fatal,0,0,0,0,Other,2
2382,2018-06-13 10:31:00,2018-06-13,10,6,2018,Wednesday,-2.014975,37.372785,Fatal,1,0,0,0,Other,4
2383,2018-06-13 17:50:00,2018-06-13,17,6,2018,Wednesday,-1.129642,36.988713,Non-Fatal,0,0,0,0,Other,4
2384,2018-06-13 19:41:00,2018-06-13,19,6,2018,Wednesday,-1.266839,36.834049,Non-Fatal,0,0,0,0,Other,3
2385,2018-06-14 08:05:00,2018-06-14,8,6,2018,Thursday,-1.291594455,36.8222174,Non-Fatal,0,0,0,1,Matatu,4
2386,2018-06-14 21:34:00,2018-06-14,21,6,2018,Thursday,-1.25692025,36.85478325,Non-Fatal,0,0,1,0,Motorcycle,2
2387,2018-06-16 18:27:00,2018-06-16,18,6,2018,Saturday,-1.32948575,36.87121875,Non-Fatal,0,0,0,0,Other,2
2388,2018-06-21 10:00:00,2018-06-21,10,6,2018,Thursday,-1.3596845,36.907341,Non-Fatal,0,0,0,0,Other,2
2389,2018-06-22 05:47:00,2018-06-22,5,6,2018,Friday,-1.344114,36.902572,Non-Fatal,0,0,1,0,Motorcycle,3
2390,2018-06-25 09:50:00,2018-06-25,9,6,2018,Monday,-1.2981625,36.8018855,Fatal,1,0,0,0,Other,2
2391,2018-06-26 06:15:00,2018-06-26,6,6,2018,Tuesday,-1.204517,36.916251,Non-Fatal,0,0,0,0,Other,2
2392,2018-06-26 08:04:00,2018-06-26,8,6,2018,Tuesday,-1.3302695,36.889576,Non-Fatal,0,0,0,0,Other,2
2393,2018-06-27 06:31:00,2018-06-27,6,6,2018,Wednesday,-1.2700295,36.8268965,Non-Fatal,0,0,0,0,Other,3
2394,2018-06-27 16:38:00,2018-06-27,16,6,2018,Wednesday,-1.284868,36.820474,Non-Fatal,0,0,0,0,Other,2
2395,2018-06-30 07:20:00,2018-06-30,7,6,2018,Saturday,-1.20462382,36.91617059,Non-Fatal,0,0,0,0,Other,15
2396,2018-06-30 07:52:00,2018-06-30,7,6,2018,Saturday,-1.211147691,36.90657324,Non-Fatal,0,0,0,0,Other,4
2397,2018-07-01 19:07:00,2018-07-01,19,7,2018,Sunday,-1.2319215,36.878174,Non-Fatal,0,0,0,0,Other,3
2398,2018-07-03 06:25:00,2018-07-03,6,7,2018,Tuesday,-1.3432145,36.7666795,Non-Fatal,0,0,0,1,Matatu,2
2399,2018-07-04 07:26:00,2018-07-04,7,7,2018,Wednesday,-2.019608,37.377723,Fatal,1,0,0,0,Other,2
2400,2018-07-05 07:46:00,2018-07-05,7,7,2018,Thursday,-1.26414054,36.75601916,Non-Fatal,0,0,0,0,Other,4
2401,2018-07-06 07:32:00,2018-07-06,7,7,2018,Friday,-1.325388597,36.84872686,Fatal,1,1,0,0,Pedestrian,7
2402,2018-07-07 15:28:00,2018-07-07,15,7,2018,Saturday,-1.4089685,36.9476855,Non-Fatal,0,0,0,1,Matatu,3
2403,2018-07-07 16:00:00,2018-07-07,16,7,2018,Saturday,-1.320155,36.8395355,Non-Fatal,0,1,0,0,Pedestrian,3
2404,2018-07-08 09:57:00,2018-07-08,9,7,2018,Sunday,-1.3208305,36.8084,Non-Fatal,0,0,0,0,Other,2
2405,2018-07-09 11:23:00,2018-07-09,11,7,2018,Monday,-1.143242,36.9664115,Non-Fatal,0,0,0,0,Other,2
2406,2018-07-10 07:25:00,2018-07-10,7,7,2018,Tuesday,-1.240019903,36.67550564,Fatal,1,0,0,1,Matatu,12
2407,2018-07-10 08:16:00,2018-07-10,8,7,2018,Tuesday,-1.227806,36.66455,Non-Fatal,0,0,0,0,Other,2
2408,2018-07-11 06:07:00,2018-07-11,6,7,2018,Wednesday,-1.346106243,36.90258728,Non-Fatal,0,0,0,0,Other,10
2409,2018-07-13 17:24:00,2018-07-13,17,7,2018,Friday,-1.25628572,36.85527114,Non-Fatal,0,0,0,0,Other,2
2410,2018-07-14 07:58:00,2018-07-14,7,7,2018,Saturday,-1.2737405,36.813137,Non-Fatal,0,0,0,0,Other,2
2411,2018-07-15 11:33:00,2018-07-15,11,7,2018,Sunday,-1.050403,37.058077,Non-Fatal,0,0,0,1,Matatu,3
2412,2018-07-16 08:10:00,2018-07-16,8,7,2018,Monday,-1.325446,36.848511,Non-Fatal,0,0,0,0,Other,2
2413,2018-07-17 06:25:00,2018-07-17,6,7,2018,Tuesday,-1.26051814,36.84258859,Non-Fatal,0,0,0,0,Other,2
2414,2018-07-17 11:04:00,2018-07-17,11,7,2018,Tuesday,-1.3236809,36.8443572,Non-Fatal,0,0,0,0,Other,2
2415,2018-07-18 18:09:00,2018-07-18,18,7,2018,Wednesday,-1.182253335,36.93728017,Non-Fatal,0,0,1,0,Motorcycle,2
2416,2018-07-19 09:11:00,2018-07-19,9,7,2018,Thursday,-1.28089129,36.81678868,Non-Fatal,0,0,1,0,Motorcycle,3
2417,2018-07-19 13:26:00,2018-07-19,13,7,2018,Thursday,-1.27013784,36.8071035,Non-Fatal,0,0,0,0,Other,4
2418,2018-07-19 17:44:00,2018-07-19,17,7,2018,Thursday,-1.273351,36.813615,Non-Fatal,0,0,0,0,Other,2
2419,2018-07-20 06:15:00,2018-07-20,6,7,2018,Friday,-1.2310229,36.8783239,Non-Fatal,0,0,0,0,Other,3
2420,2018-07-20 12:24:00,2018-07-20,12,7,2018,Friday,-1.260259925,36.77113503,Non-Fatal,0,0,0,0,Other,3
2421,2018-07-21 14:58:00,2018-07-21,14,7,2018,Saturday,-1.25628572,36.85527114,Non-Fatal,0,0,0,0,Other,2
2422,2018-07-24 13:05:00,2018-07-24,13,7,2018,Tuesday,-1.330512853,36.86594675,Fatal,1,0,0,0,Other,49
2423,2018-07-24 13:24:00,2018-07-24,13,7,2018,Tuesday,-1.329132,36.877385,Non-Fatal,0,0,0,0,Other,4
2424,2018-07-24 15:25:00,2018-07-24,15,7,2018,Tuesday,-1.328961,36.883844,Non-Fatal,0,0,0,0,Other,2
2425,2018-07-24 19:28:00,2018-07-24,19,7,2018,Tuesday,-1.2563527,36.8552737,Non-Fatal,0,0,1,0,Motorcycle,2
2426,2018-07-25 08:50:00,2018-07-25,8,7,2018,Wednesday,-1.3196244,36.8383712,Non-Fatal,0,0,0,0,Other,2
2427,2018-07-26 06:48:00,2018-07-26,6,7,2018,Thursday,-1.418857,36.9533395,Non-Fatal,0,0,0,0,Other,3
2428,2018-07-26 08:03:00,2018-07-26,8,7,2018,Thursday,-1.329803,36.8556445,Non-Fatal,0,0,0,0,Other,2
2429,2018-07-26 21:12:00,2018-07-26,21,7,2018,Thursday,-1.169529,36.969956,Non-Fatal,0,0,0,0,Other,2
2430,2018-07-27 10:24:00,2018-07-27,10,7,2018,Friday,-1.3648865,36.911607,Fatal,1,0,0,0,Other,2
2431,2018-07-27 17:12:00,2018-07-27,17,7,2018,Friday,-1.203625,36.91691148,Fatal,1,1,0,0,Pedestrian,3
2432,2018-07-27 20:18:00,2018-07-27,20,7,2018,Friday,-1.33239295,36.7826791,Non-Fatal,0,0,0,0,Other,2
2433,2018-07-28 09:19:00,2018-07-28,9,7,2018,Saturday,-1.259476,36.774409,Non-Fatal,0,0,0,0,Other,2
2434,2017-12-30 19:16:00,2017-12-30,19,12,2017,Saturday,-1.2196018,36.891219,Non-Fatal,0,0,0,0,Other,2
2435,2017-12-29 17:49:00,2017-12-29,17,12,2017,Friday,-1.212943,36.659981,Non-Fatal,0,0,0,0,Other,2
2436,2017-12-27 13:01:00,2017-12-27,13,12,2017,Wednesday,-1.297097,36.875643,Non-Fatal,0,0,0,0,Other,2
2437,2018-03-08 10:26:00,2018-03-08,10,3,2018,Thursday,-1.3287405,36.7996985,Non-Fatal,0,0,0,0,Other,3
2438,2018-03-08 03:12:00,2018-03-08,3,3,2018,Thursday,-1.329384,36.79988325,Non-Fatal,0,0,0,0,Other,4
2439,2018-03-06 09:29:00,2018-03-06,9,3,2018,Tuesday,-1.3440685,36.902356,Fatal,1,0,0,0,Other,2
2440,2018-03-06 04:28:00,2018-03-06,4,3,2018,Tuesday,-1.343441717,36.90155477,Fatal,1,0,0,0,Other,3
2441,2018-03-05 03:20:00,2018-03-05,3,3,2018,Monday,-1.297309272,36.88605308,Non-Fatal,0,0,0,1,Matatu,11
2442,2018-03-05 06:09:00,2018-03-05,6,3,2018,Monday,-1.25936,36.7691215,Non-Fatal,0,0,0,0,Other,3
2443,2018-03-05 06:16:00,2018-03-05,6,3,2018,Monday,-1.20439575,36.91646725,Non-Fatal,0,0,0,0,Other,2
2444,2018-03-04 21:25:00,2018-03-04,21,3,2018,Sunday,-1.234812116,36.87302461,Fatal,1,0,0,0,Other,3
2445,2018-03-04 21:39:00,2018-03-04,21,3,2018,Sunday,-1.181749,36.937413,Non-Fatal,0,0,0,0,Other,3
2446,2018-03-04 20:45:00,2018-03-04,20,3,2018,Sunday,-0.805787,36.5328905,Non-Fatal,0,0,0,0,Other,3
2447,2018-03-03 14:55:00,2018-03-03,14,3,2018,Saturday,-1.244914475,36.86689433,Non-Fatal,0,0,0,0,Other,3
2448,2018-03-09 20:12:00,2018-03-09,20,3,2018,Friday,-1.328073,36.892506,Non-Fatal,0,0,0,0,Other,2
2449,2018-01-01 00:25:00,2018-01-01,0,1,2018,Monday,-1.18872225,36.9314745,Non-Fatal,0,0,0,0,Other,2
2450,2018-01-01 02:02:00,2018-01-01,2,1,2018,Monday,-0.671004,37.2039285,Non-Fatal,0,0,0,0,Other,3
2451,2018-01-02 07:23:00,2018-01-02,7,1,2018,Tuesday,-1.2641245,36.7459925,Non-Fatal,0,0,0,1,Matatu,5
2452,2018-01-02 07:37:00,2018-01-02,7,1,2018,Tuesday,-1.2640605,36.75428025,Non-Fatal,0,0,0,0,Other,4
2453,2018-01-02 12:54:00,2018-01-02,12,1,2018,Tuesday,-1.328538039,36.880776,Non-Fatal,0,1,0,0,Pedestrian,8
2454,2018-01-02 13:08:00,2018-01-02,13,1,2018,Tuesday,-1.33004845,36.86930725,Fatal,1,1,0,0,Pedestrian,2
2455,2018-01-03 01:05:00,2018-01-03,1,1,2018,Wednesday,-1.284994425,36.82015008,Non-Fatal,0,0,0,0,Other,9
2456,2018-01-03 03:13:00,2018-01-03,3,1,2018,Wednesday,-1.3167865,36.83380875,Non-Fatal,0,0,0,0,Other,2
2457,2018-01-03 05:06:00,2018-01-03,5,1,2018,Wednesday,-1.328453083,36.88061276,Non-Fatal,0,0,0,0,Other,8
2458,2018-01-03 08:24:00,2018-01-03,8,1,2018,Wednesday,-1.2039545,36.916767,Non-Fatal,0,0,0,0,Other,2
2459,2018-01-05 07:09:00,2018-01-05,7,1,2018,Friday,-1.23225175,36.87598,Non-Fatal,0,0,0,1,Matatu,6
2460,2018-01-06 17:36:00,2018-01-06,17,1,2018,Saturday,-1.31678975,36.83380675,Non-Fatal,0,0,0,0,Other,2
2461,2018-01-07 02:25:00,2018-01-07,2,1,2018,Sunday,-1.32347355,36.84469453,Fatal,1,0,0,0,Other,3
2462,2018-01-07 09:38:00,2018-01-07,9,1,2018,Sunday,-1.262866544,36.76474102,Non-Fatal,0,0,0,0,Other,14
2463,2018-01-08 02:49:00,2018-01-08,2,1,2018,Monday,-1.260268541,36.84336081,Fatal,1,1,0,0,Pedestrian,6
2464,2018-01-08 05:10:00,2018-01-08,5,1,2018,Monday,-1.289635178,36.76159164,Non-Fatal,0,0,0,1,Matatu,5
2465,2018-01-08 10:11:00,2018-01-08,10,1,2018,Monday,-1.233480252,36.87477535,Non-Fatal,0,0,0,0,Other,7
2466,2018-01-08 10:26:00,2018-01-08,10,1,2018,Monday,-1.2448625,36.86691,Non-Fatal,0,0,0,0,Other,3
2467,2018-01-09 03:41:00,2018-01-09,3,1,2018,Tuesday,-3.09128004,38.49272812,Fatal,1,0,0,0,Other,5
2468,2018-01-10 00:42:00,2018-01-10,0,1,2018,Wednesday,-1.264316,36.740057,Non-Fatal,0,0,0,1,Matatu,2
2469,2018-01-11 14:29:00,2018-01-11,14,1,2018,Thursday,-1.2568653,36.85500857,Non-Fatal,0,0,0,1,Matatu,2
2470,2018-01-11 14:53:00,2018-01-11,14,1,2018,Thursday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,2
2471,2018-01-12 01:14:00,2018-01-12,1,1,2018,Friday,-1.256693,36.854704,Non-Fatal,0,0,0,0,Other,2
2472,2018-01-12 01:38:00,2018-01-12,1,1,2018,Friday,-1.260772,36.842033,Non-Fatal,0,0,0,0,Other,2
2473,2018-01-12 07:08:00,2018-01-12,7,1,2018,Friday,-1.289615106,36.76104187,Non-Fatal,0,0,0,0,Other,5
2474,2018-01-13 05:56:00,2018-01-13,5,1,2018,Saturday,-1.259966,36.843747,Fatal,1,0,0,1,Matatu,2
2475,2018-01-13 11:32:00,2018-01-13,11,1,2018,Saturday,-2.07953172,37.47247616,Fatal,1,0,0,0,Other,5
2476,2018-01-14 06:50:00,2018-01-14,6,1,2018,Sunday,-1.2050055,36.9158445,Non-Fatal,0,0,0,0,Other,4
2477,2018-01-14 15:42:00,2018-01-14,15,1,2018,Sunday,-1.218893,36.892208,Non-Fatal,0,0,0,0,Other,2
2478,2018-01-14 15:45:00,2018-01-14,15,1,2018,Sunday,-1.260286,36.77105,Non-Fatal,0,0,0,0,Other,6
2479,2018-01-15 12:05:00,2018-01-15,12,1,2018,Monday,-1.331725,36.888135,Non-Fatal,0,0,0,0,Other,2
2480,2018-01-16 01:38:00,2018-01-16,1,1,2018,Tuesday,-1.366112,36.91328,Non-Fatal,0,0,0,0,Other,2
2481,2018-01-17 07:03:00,2018-01-17,7,1,2018,Wednesday,-1.317658,36.776336,Non-Fatal,0,0,0,0,Other,3
2482,2018-01-20 02:55:00,2018-01-20,2,1,2018,Saturday,-1.285867,36.818659,Non-Fatal,0,0,0,0,Other,2
2483,2018-01-20 04:52:00,2018-01-20,4,1,2018,Saturday,-0.063141,34.647299,Non-Fatal,0,0,0,0,Other,2
2484,2018-01-22 02:48:00,2018-01-22,2,1,2018,Monday,-1.2399125,36.8120525,Non-Fatal,0,0,0,0,Other,6
2485,2018-01-22 09:07:00,2018-01-22,9,1,2018,Monday,-1.1194915,37.0091085,Fatal,1,0,0,0,Other,2
2486,2018-01-23 01:01:00,2018-01-23,1,1,2018,Tuesday,-1.379238,36.927857,Non-Fatal,0,0,0,0,Other,2
2487,2018-01-23 01:13:00,2018-01-23,1,1,2018,Tuesday,-1.142708289,36.96683521,Fatal,1,0,0,1,Matatu,5
2488,2018-01-23 15:40:00,2018-01-23,15,1,2018,Tuesday,-0.108522252,34.77005937,Fatal,1,0,0,0,Other,3
2489,2018-01-24 02:15:00,2018-01-24,2,1,2018,Wednesday,-1.182002,36.937491,Non-Fatal,0,0,0,1,Matatu,3
2490,2018-01-24 03:29:00,2018-01-24,3,1,2018,Wednesday,-1.2674389,36.84364343,Non-Fatal,0,0,0,0,Other,2
2491,2018-01-24 11:41:00,2018-01-24,11,1,2018,Wednesday,-1.278539,36.88257,Non-Fatal,0,0,0,0,Other,3
2492,2018-01-25 01:10:00,2018-01-25,1,1,2018,Thursday,-1.182002,36.937491,Non-Fatal,0,0,0,1,Matatu,20
2493,2018-01-25 09:43:00,2018-01-25,9,1,2018,Thursday,-1.236614201,36.87178343,Non-Fatal,0,0,0,0,Other,3
2495,2018-01-25 12:13:00,2018-01-25,12,1,2018,Thursday,-1.364631264,36.91132973,Fatal,1,0,1,0,Motorcycle,4
2496,2018-01-25 12:38:00,2018-01-25,12,1,2018,Thursday,-1.35951,36.907839,Fatal,1,0,1,0,Motorcycle,3
2497,2018-01-25 16:08:00,2018-01-25,16,1,2018,Thursday,-1.263867,36.758596,Non-Fatal,0,0,0,1,Matatu,2
2498,2018-01-26 01:48:00,2018-01-26,1,1,2018,Friday,-1.23867,36.81054,Non-Fatal,0,0,0,0,Other,2
2504,2018-01-27 09:07:00,2018-01-27,9,1,2018,Saturday,-1.205178,36.915715,Non-Fatal,0,0,0,0,Other,2
2505,2018-01-28 07:22:00,2018-01-28,7,1,2018,Sunday,-1.149233,36.962258,Fatal,1,0,0,0,Other,4
2506,2018-01-28 07:24:00,2018-01-28,7,1,2018,Sunday,-1.162393759,36.95802319,Non-Fatal,0,0,0,0,Other,3
2509,2018-01-29 00:22:00,2018-01-29,0,1,2018,Monday,-1.323109725,36.8022356,Non-Fatal,0,0,0,0,Other,14
2510,2018-01-29 01:03:00,2018-01-29,1,1,2018,Monday,-1.329883,36.870701,Non-Fatal,0,0,0,0,Other,2
2512,2018-01-30 01:35:00,2018-01-30,1,1,2018,Tuesday,-1.264153,36.748832,Non-Fatal,0,0,0,0,Other,2
2514,2018-01-30 03:05:00,2018-01-30,3,1,2018,Tuesday,-0.413843,36.955327,Non-Fatal,0,0,0,1,Matatu,2
2519,2018-01-31 08:18:00,2018-01-31,8,1,2018,Wednesday,-1.2218574,36.8360209,Non-Fatal,0,0,0,0,Other,2
2520,2018-01-31 13:24:00,2018-01-31,13,1,2018,Wednesday,-0.7764085,34.9456325,Non-Fatal,0,0,0,0,Other,2
2523,2018-02-01 01:55:00,2018-02-01,1,2,2018,Thursday,-1.263383,36.862411,Non-Fatal,0,0,0,0,Other,4
2524,2018-02-01 12:01:00,2018-02-01,12,2,2018,Thursday,-1.3650765,36.9114945,Non-Fatal,0,0,0,0,Other,2
2526,2018-02-03 02:28:00,2018-02-03,2,2,2018,Saturday,-1.372432258,36.92027613,Fatal,1,0,0,0,Other,8
2528,2018-02-03 04:45:00,2018-02-03,4,2,2018,Saturday,-1.248073983,36.86358152,Non-Fatal,0,0,0,0,Other,4
2529,2018-02-04 15:45:00,2018-02-04,15,2,2018,Sunday,-1.329622,36.87286,Non-Fatal,0,0,0,0,Other,2
2530,2018-02-05 01:23:00,2018-02-05,1,2,2018,Monday,-1.216706,36.89436,Non-Fatal,0,0,0,0,Other,2
2534,2018-02-06 03:02:00,2018-02-06,3,2,2018,Tuesday,-1.3307655,36.858272,Non-Fatal,0,0,0,0,Other,2
2535,2018-02-07 01:41:00,2018-02-07,1,2,2018,Wednesday,-1.278182,36.8213395,Non-Fatal,0,0,0,0,Other,2
2539,2018-02-08 02:09:00,2018-02-08,2,2,2018,Thursday,-1.2331115,36.875108,Non-Fatal,0,0,0,0,Other,2
2543,2018-02-12 01:37:00,2018-02-12,1,2,2018,Monday,-1.2037545,36.7725965,Non-Fatal,0,0,0,0,Other,2
2546,2018-02-12 15:05:00,2018-02-12,15,2,2018,Monday,-1.36515025,36.911473,Non-Fatal,0,1,1,1,Pedestrian,4
2547,2018-02-13 02:52:00,2018-02-13,2,2,2018,Tuesday,-0.1084685,34.77008725,Fatal,1,0,1,0,Motorcycle,3
2548,2018-02-13 07:09:00,2018-02-13,7,2,2018,Tuesday,-1.328045,36.7886185,Non-Fatal,0,0,0,0,Other,2
2554,2018-02-16 00:05:00,2018-02-16,0,2,2018,Friday,-1.3258105,36.793914,Non-Fatal,0,0,0,0,Other,2
2557,2018-02-17 03:35:00,2018-02-17,3,2,2018,Saturday,-1.255763,36.695119,Non-Fatal,0,0,0,0,Other,2
2561,2018-02-19 17:48:00,2018-02-19,17,2,2018,Monday,-0.474461,36.29151,Fatal,1,0,0,1,Matatu,5
2562,2018-02-20 00:55:00,2018-02-20,0,2,2018,Tuesday,-1.250117,36.8210865,Non-Fatal,0,0,0,0,Other,2
2563,2018-02-20 01:01:00,2018-02-20,1,2,2018,Tuesday,-1.205178,36.915715,Non-Fatal,0,0,0,0,Other,9
2564,2018-02-20 09:21:00,2018-02-20,9,2,2018,Tuesday,-1.271568141,36.80796545,Non-Fatal,0,0,0,0,Other,7
2565,2018-02-21 01:29:00,2018-02-21,1,2,2018,Wednesday,-1.3299315,36.87061,Non-Fatal,0,0,0,0,Other,2
2567,2018-02-21 07:34:00,2018-02-21,7,2,2018,Wednesday,-1.381678,36.770532,Non-Fatal,0,0,1,0,Motorcycle,2
2568,2018-02-21 10:44:00,2018-02-21,10,2,2018,Wednesday,-1.259588,36.785738,Non-Fatal,0,0,0,0,Other,2
